depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,GSN,OLIG2,ANXA6,NOTCH3,ERBB2,TP53,CDKN2A,ACTN4,MMP1,CLDN1,STAT3,EGFR,CD44,IDH2,RHOA,PGR,EPCAM,CDC42,NF1,VEGFD,PFN1,MMP2,CFL1,CEACAM5,SMAD4,CLDN7,ANXA2,BRCA1,VIM,VEGFC,ESR1,FSCN1,YAP1,BMI1,MMP9,MYH9,BRCA2,IDH1,LGALS1,CDH1,CD24,BCAR3,ALDH2,FLT4,ECM1,NANOG,PTEN,RAC1,PROM1,LGR5,S100A4,SOX2,EZR,TAGLN,MKI67,POU5F1,MTDH
ACH-001391,SUM159PT,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,Basal B TNBC,,3.4089618111,-0.0110509304,4.3125934201,3.0133656336,4.460121056,5.0770773058,0.3812521927,6.384288198,0.4248584592,3.5129343139,5.5899024461,4.9967633499,7.2247825993,4.8212913445,8.2564770014,0.0815430859,1.0516562919,6.9101393818,3.8654325865,0.1958270725,9.0810096222,5.7794995552,9.0789984645,0.280549551,4.9383129195,0.6530180978,9.0865491534,4.9831477162,10.1202078922,1.0996049023,0.0843138961,6.0297317674,5.5180254771,5.4487625599,0.0336433545,8.0503920611,2.6237264602,5.467348167,10.3511860588,0.5060142891,1.0730348093,4.1913255664,0.7924513418,0.0364293262,1.3668735847,-0.0083056744,4.9841878344,7.729830424,-0.0153546952,0.0671259942,5.0205300195,0.1225763887,6.5771977948,2.7280680649,5.3095297977,1.2414022089,6.6698582712
ACH-001392,SUM185PE,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,luminal TNBC,,5.5934273679,-0.0110509304,5.6781062807,4.0204342887,5.1310374538,2.1381580894,3.7883608985,6.0948315055,0.2062021356,0.6977114884,2.6261554301,0.4960105209,0.0568148041,4.5834484475,7.6409917792,0.0349317348,9.3347815968,6.376343536,2.6019392067,0.1850641903,9.4421714673,-0.2226583843,8.5257795316,3.4529425397,2.1641588408,6.6645018315,7.4971234743,1.4881039321,0.7854925865,0.8736585618,0.2108080765,2.0505136932,3.1186166705,4.7999816423,0.2198489959,6.4950690883,0.8061089462,4.6735349102,1.4559759731,6.5759506514,9.593161032,3.2046705624,1.0111534476,0.1157161965,3.1346029232,-0.0083056744,5.236626036,7.3088043578,0.0992586981,0.0371158874,4.1336963595,4.8085074663,4.5450229813,3.4631318938,2.9172391535,0.4837706643,4.4772618583
ACH-001394,SUM229PE,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,basal TNBC,,5.3708956074,-0.0110509304,2.5842641171,1.7398077589,4.7185066902,5.2967276376,0.2183052068,6.9076705174,0.920402463,5.4374950863,5.1674575353,6.5475768544,8.0511107935,3.4322280133,7.1002801319,0.0030895255,7.8613889444,6.9026729991,4.0271327942,0.258452759,9.1187061946,2.8184218887,8.61506479,0.2228744355,4.4465962028,7.7230270159,10.6210122439,4.1409698739,5.872314255,1.7284051595,0.7183694401,6.5105600514,4.7348507667,4.171670275,1.5193265267,6.9391630816,2.1247097263,6.622678299,10.0422005409,6.7458345259,5.868171426,5.7282661218,3.7917206552,0.277620515,1.0722752479,-0.0083056744,4.6806604159,7.4415302862,0.0992586981,0.0671259942,4.6408283483,0.2206023662,6.7580180621,4.6874230767,5.2174136567,1.952640038,6.3696232361
ACH-001395,SUM44PE,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,luminal ER+,,4.6297652371,-0.0110509304,6.7104764741,2.6912195017,4.4301631653,2.5199563354,4.1060082952,4.1645810889,0.2062021356,0.2096131104,3.1726067725,0.2689883416,6.5696981958,7.7098111935,6.7429226775,0.126841265,9.6237630594,6.0007789557,2.3227445489,0.4721525733,9.4100836182,-0.1965109124,8.9037873084,2.0262071576,2.1800434974,6.2309087212,8.452550375,2.0733738553,1.7300727543,2.1575127966,6.6621723707,1.5314055307,2.8086498165,3.8690202561,0.0336433545,5.5465355211,1.2379381801,6.5059514038,10.6784856981,2.8506603663,8.7781933698,6.123853893,8.0107184595,0.0364293262,5.427706322,-0.0083056744,5.168764017,7.4814279333,0.1797777193,0.0371158874,3.9563122993,0.2606826939,6.6444741575,2.5234992828,2.2472596422,0.5170317577,4.3736246054
ACH-001396,SUM52PE,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,luminal TNBC,,4.2650486063,-0.0110509304,4.7498692134,1.7561665055,5.7722490943,3.1194001915,3.9423620215,6.0213026615,0.3640329764,4.6141974538,4.1566978528,0.2544673456,0.2853487214,6.7502433904,6.8509972759,0.0030895255,9.1029512228,6.6787692938,3.7094061517,0.9444627932,9.5607426309,0.8862846794,9.4982390574,0.4541249624,2.7646547335,8.0879300785,8.7313704453,4.0581939192,1.1124267377,-0.0534613027,0.225962818,0.3538150436,3.0840961764,4.3362395505,1.0355237615,5.2028794303,1.3827053701,5.4811796483,7.2604120752,7.1185277875,7.3042303082,4.7092971619,0.5803104365,3.1563132526,0.7799826951,-0.0083056744,4.5704195661,8.4997876976,0.1265849533,0.0371158874,5.2806447238,0.1080206423,6.0545355922,2.3962713294,3.7575383841,0.3662129248,5.5825254081
ACH-001201,SUMB002,CNS/Brain,Embryonal Tumor,Medulloblastoma,,,2.6190581136,2.4163166446,5.8436665226,1.2250801857,4.5852176924,4.3792696882,4.8942581065,5.0426218592,2.0245248411,2.9596665107,3.9718742873,0.2976039264,0.8879299429,4.2706804386,8.4595639322,0.7688640937,1.3113193223,7.344008284,4.5514024292,0.3466596326,7.7428314525,6.6230187812,9.1521506084,0.1781286556,4.6869209006,0.6399884626,6.8458965354,4.0835212075,7.6584059273,2.1350855849,0.1644953217,7.2682750651,5.5589946694,4.5583499979,2.0002990579,3.5584496456,1.9987192142,6.3719860831,3.0854424111,0.4351037903,2.9408695475,2.4906615557,6.357472387,1.7610332106,0.4171205599,-0.0083056744,4.3050353624,6.6862723837,2.9348301927,3.0764118501,1.4108203159,3.2247628781,6.1490648054,2.0124649043,4.1959226441,0.3662129248,5.3060513315
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"luminal ER, PR+",,8.1454205595,0.007315726,8.4338767704,4.7607331998,6.051070046,5.5117138194,4.7523389363,6.2669049706,0.0136121362,6.1396122306,5.7634294713,1.789335639,4.2245384308,7.9145804651,7.86087282,5.9787273263,6.4114849611,7.2498293176,4.4520271318,-0.0681999165,9.1562023408,0.26341364,10.2885663739,0.6424820321,4.2048625276,5.6985652583,9.3078343347,4.9652296415,1.7261880368,1.0129295506,5.041285924,1.3937479623,5.854283332,4.0470433771,0.2322059676,6.2348215755,1.966007297,5.1234819143,10.7413387097,7.3026743753,8.64572687,4.6796125369,3.5709742838,4.0312821701,0.48366683,-0.0346086072,4.8440567844,8.0099149358,0.1798587131,-0.0261616488,6.2191500328,2.5288883309,6.6524891833,3.8868440867,4.5729194614,-0.0588731153,5.6805667816
ACH-002806,TB096,CNS/Brain,Diffuse Glioma,Anaplastic Astrocytoma,IDH Mutant,,7.5857704054,-0.0110509304,0.2342944017,1.9011144,3.0138741911,6.4916396155,8.2149177658,8.6829714727,0.9036229566,0.795049896,6.6417748893,3.9908701795,9.4525136239,6.3658254462,9.2838822775,0.0030895255,0.7919932614,7.3873211771,3.871928976,0.3466596326,11.2063193281,8.0032786074,10.9544058475,0.1781286556,3.830597857,2.5532269756,10.7878106891,4.0873717748,11.2002406642,-0.0824870013,0.1644953217,6.9179961664,5.0136657818,4.7366919062,0.1293825698,9.0258876111,3.3219601531,6.3516910895,10.2401519343,0.4780638714,2.9827070999,6.1864477858,6.9952642172,0.3327125192,4.0036998822,-0.0083056744,4.3700166399,8.7237209205,0.2929389046,0.0371158874,11.0959996612,5.0027388634,8.0550042737,6.5730651046,5.7817644169,0.3159915822,6.4931419833
ACH-000208,U178,CNS/Brain,Diffuse Glioma,Astrocytoma,,,5.1403609492,0.2764939737,8.1171416981,0.4395187041,4.8189737828,5.3538208105,0.1827388983,8.5118577235,8.2223631308,0.4601062307,5.4088612278,4.7189271148,8.3967470776,6.7332546755,9.1104191586,-0.0029912554,-0.1545620507,8.2304558725,3.9509267073,0.0326379172,10.9770218483,11.4889735391,10.3875387295,-0.0751362862,5.0221230794,0.1324606763,10.7645612935,4.0281832399,11.1902252904,6.1839237324,0.2565463418,7.1491169116,5.9035900597,4.5837447873,0.3180865246,9.3416259734,2.460539101,7.1602299197,12.8656908566,-0.0968905783,5.3995804496,5.3868617314,0.0398802503,-0.0259348362,7.874076016,0.0241671899,2.3719366268,8.1394857116,0.0071271097,0.0286924212,9.1095945839,0.0086766741,5.577972877,9.3914331865,4.5399813628,0.2439560523,6.235777116
ACH-001172,U251MGDM,CNS/Brain,Diffuse Glioma,Astrocytoma,,,6.3854617662,0.4789876522,6.6119367692,2.6489123817,5.5731110709,6.5895815202,0.2183052068,7.6527837745,0.9451986465,3.0963666091,6.8061464681,4.6501661856,8.5279384922,6.4004342301,8.8382253392,0.0030895255,1.0983556779,8.0568187017,3.9719462227,0.3179717329,10.8236050705,6.2765972168,10.2768322918,0.1931913537,3.816883746,3.917244925,10.608922399,5.0849558449,9.9881429418,2.4737350658,0.1168528341,6.2385959238,5.0261313074,5.5261163487,0.6441439542,7.2092516593,2.5889446963,5.9510720767,11.31238671,0.4638844719,6.2254296802,4.3459931839,1.0826722002,0.1913139427,5.0990999442,-0.0083056744,4.4237085378,7.971729169,0.2929389046,0.0371158874,9.968043458,4.9427866159,6.6437839356,2.5089411728,4.6833851392,0.3159915822,5.6426561223
ACH-000036,U343,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.6145007296,0.1746333897,7.3612882827,0.1207575714,4.0801937766,5.5965602428,0.1935275404,7.7879975141,5.8799086915,0.0146948398,5.4121295107,4.300303391,8.6791433904,5.9894981,9.095680088,-0.0029912554,0.4792077997,7.2381985463,4.0527266384,0.3590062265,10.6318718828,9.3864033711,10.5574911388,0.0295484517,4.3433983272,0.8883833329,11.0683352271,2.9976815841,11.4439099718,5.2646519814,0.1098934717,7.8261064677,4.8800497744,4.2300446274,0.1522676059,6.8991770649,1.6588588104,7.149079619,12.4184836551,-0.0238776712,1.9842451694,4.7890034257,3.6960056356,-0.0259348362,5.9794364799,0.1970649633,5.2076617377,8.2450790527,0.0351143934,-0.0261616488,5.8447050906,0.446626887,1.6014084334,3.7799909691,4.1038862507,0.0355326934,5.3566563867
ACH-000568,UACC812,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,"luminal ER+, PR+, HER2+",,4.513414408,0.0933435269,6.7918022731,4.1224125771,10.3532435086,4.0791337354,2.2212445848,6.6014391934,1.2315687206,2.072040573,3.5772428963,0.9550445882,5.1511638209,6.7134197423,7.3383230711,3.3856670651,6.4761379988,6.2533996952,3.3092923485,0.5140854317,8.6582137894,1.0330511803,9.1449723942,0.6011956787,3.5335901729,5.7010926568,7.5399607841,2.792210717,3.3888640416,0.7497310455,4.2747262545,1.0765064431,3.9413401854,5.0978662174,0.1522676059,4.9466316149,1.6507610447,4.3317010651,6.922720673,6.6950927225,8.9079222379,5.1133451822,2.0716764828,-0.0125188352,3.9678507321,-0.0346086072,4.7320751699,7.9400093239,0.7403444188,0.0684657034,3.6852827043,0.7089020945,7.8294480135,3.6234934672,3.0262431982,-0.0450402095,4.833323744
ACH-000554,UACC893,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,HER2+,,5.53291481,0.1746333897,6.6218965967,3.1867105884,11.0346815336,3.3307195055,3.6426200356,6.3698849968,0.5135863272,1.8858793191,4.3470627625,3.9009519793,2.9508653723,7.4643234038,7.8632304531,0.0104927311,8.6853186199,6.9493253096,3.5796191038,0.6219060316,9.832696175,0.4792265851,9.9007082627,0.4415855224,3.2928168603,7.5417732121,8.3501102306,3.56900647,1.8845926416,1.4649026924,1.6985300921,5.2715611717,4.5641046915,5.6390864973,0.0419513199,5.9954678027,2.1506710227,8.4618913124,4.373335338,7.4374369322,10.019441827,3.8187229916,7.1367473082,0.065289115,1.4531897741,-0.0346086072,4.5471593568,8.1673568049,0.9216856566,-0.012245121,6.5596445742,0.1740430994,8.0813562681,3.4781789189,3.7205884469,-0.1444841639,6.1292575078
ACH-001232,UW228,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC No,,7.054508448,-0.0110509304,7.7734392311,0.3622120943,4.4310522666,6.1441999976,8.5072149015,8.8209909323,0.6344305984,1.8122760323,6.1999270228,4.9882473868,8.4915368693,7.1158489611,9.1496839723,0.0030895255,0.8614803923,8.4208722957,4.2896267891,0.1742039051,10.6915416897,6.5783859782,10.4820202553,0.1781286556,5.2943748406,0.6530180978,11.5930681181,4.2072369746,11.3137506993,4.8875927722,0.225962818,7.2895709967,6.2038319859,4.9328871551,1.113987078,8.8335984611,2.9304283596,6.9020631118,12.3847914909,0.4351037903,9.1845429281,5.9180881104,4.2219278624,0.2350401274,6.1533127635,0.0978256225,0.1378400014,8.1827452974,0.1265849533,0.0371158874,6.7247743052,4.8497006192,6.9510637174,8.1585495045,5.8938765614,0.4611067081,6.2201635159
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"luminal ER, PR+",,4.6107394121,0.2264419643,6.4041031744,3.0488103456,6.4473001959,4.0848940328,3.5427675499,6.1621289347,1.6310742231,6.1022041031,5.0853032222,1.7783925769,4.5782743457,7.5876303711,8.4188384352,4.3557459669,7.4346260237,7.370020438,4.4626335049,0.0649857724,8.7441055759,1.3773611669,9.9189693247,2.4726215955,4.971446412,6.2745430728,8.7614531228,3.8171113542,4.0601429814,1.2536551558,4.519701549,1.5589337406,4.4562824554,6.7860617951,0.4933037744,4.8816963897,3.5530800116,7.2065169032,7.9362299945,7.1912681283,9.3009461295,3.3160813414,5.5422758658,2.5880646811,0.7489065454,0.0241671899,5.9466884572,8.3118932531,2.9192748769,0.0684657034,4.3972524728,1.0062309584,6.3104609995,3.5259440302,4.2759031824,0.2090959645,5.8497591092
ACH-000828,ZR7530,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,"ER+, PR+, HER2+",,4.9214570775,0.007315726,7.9816374843,4.4325208525,10.8499344035,4.4009637881,1.863546007,7.5521389468,0.2790944446,0.6904141358,4.4405819995,0.0386965033,5.3866355813,8.1323511344,9.0083043271,0.0631257332,6.687558554,6.6124099472,2.6833480101,0.9296640291,9.0626079842,0.5884921218,9.6384223981,4.9951559304,3.3343681991,6.3342821408,10.2525521192,3.0100125996,2.4540717439,1.0770220616,3.4999524569,0.4690476132,4.0687801085,3.1777474106,0.0921039106,7.1299486856,1.6947909173,6.2071753156,7.7620892157,2.5001316895,9.5643795846,4.3465169816,4.9057043407,0.564962962,5.4144074698,-0.0346086072,4.5623361004,7.3774660191,5.2110911995,0.0015342959,6.9031285497,-0.004872828,7.2999941203,1.4291619199,4.7602747154,0.0355326934,5.2689426699
ACH-000368,SNU1105,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.899530411,0.0220063236,7.3021481013,3.5268625347,4.7442186229,5.2388402769,0.0462092547,9.8524987784,2.9351530884,0.4407875359,5.4895112095,3.6705199181,8.8656681368,5.7537503574,9.3737869281,-0.0029912554,0.0021350277,8.3198814069,4.0674107783,0.2473184521,10.9646984417,10.2547444012,10.9849202028,-0.0751362862,5.1878025307,0.45494874,11.3135540281,4.6099327583,11.567347224,6.7847852477,0.2458197337,7.8654497554,5.6757501848,4.1089484683,0.7871478244,10.3386907885,2.1506710227,6.0919407763,13.3112229442,-0.1348384549,7.8305932273,6.0025288791,3.2712234599,-0.0125188352,6.4546492368,-0.0346086072,0.2214950029,8.2222474462,0.0625582003,0.0943664344,2.9231822353,3.3228774652,7.0678318502,9.9731393175,5.6137301694,0.5467025259,6.216209581
ACH-000623,SNU201,CNS/Brain,Diffuse Glioma,Glioblastoma,,,8.5205786598,0.0220063236,7.7349526536,1.4844078845,2.7451885938,6.921065941,-0.0274982776,8.9951272538,0.83445166,0.785570055,6.6063447474,3.2183657969,9.4440813187,6.4509368902,9.4564283712,-0.0029912554,0.3909457678,7.8966435808,4.6893123445,1.5585389174,10.6370795138,9.6750105474,10.6371364358,0.0295484517,4.9653905095,1.542109259,12.2024423815,4.0440081403,13.2474706147,3.6682041516,0.535174268,7.0225438862,5.6030612163,4.3058481335,0.3284450745,8.2134986636,0.6601925978,6.2938769669,11.9884226839,0.1855088989,7.9207547016,4.6079418777,5.3880680778,0.1507301738,6.6576420084,0.6873210332,4.1705631039,7.8407657629,1.9521888157,0.7802895164,4.3204182974,6.3454069203,6.5080637669,7.2292327287,4.2787854577,0.1370074673,6.6564323285
ACH-000266,SNU213,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.3002801732,0.007315726,2.8381876825,3.6163028568,5.5828543913,5.5675719182,6.749336744,8.5114401281,0.0655585862,7.3711527923,5.4482733037,5.2841719448,9.0651720719,4.684746905,8.4843609561,-0.0029912554,7.9394122356,7.8300707609,4.3402152418,-0.0003261245,9.8285986471,1.3913170792,10.1469827343,1.3043173059,3.397525889,7.4920454417,11.2504387812,3.4266849221,7.8414945346,3.0853883647,0.2350062695,5.9418722462,5.7489093696,4.5705996818,0.2865221142,8.42934933,2.704780747,6.7235768286,11.4701813552,6.8711739395,8.715788137,5.0850648657,1.4551763951,-0.0259348362,1.0604282815,-0.0346086072,4.6203237056,8.6235701961,0.3224984891,0.0151792774,4.936487856,0.0086766741,8.6665543757,4.6175138701,4.7320379675,1.0485616482,5.9597795526
ACH-000517,SNU410,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.9051922262,-0.0110509304,6.8814476277,1.8711662747,4.5091291557,4.9845834618,0.3671218439,8.805082619,0.4367111451,3.6263212903,5.396703502,6.3829339358,8.7728953777,3.9703058844,8.314123756,0.0030895255,4.1796322827,7.1794854953,4.7840299787,0.4890550122,9.3711760487,3.890751444,9.1524597558,0.3224081258,3.9934032116,3.2841500737,11.1586211174,5.1035865082,10.4551784743,4.2279139755,0.0843138961,6.7668847851,5.2735959206,5.1765715945,0.2775060815,6.5716984733,2.2951153602,6.6691929954,11.4336209227,3.9042073089,1.655153296,4.7158315349,4.5450092483,0.1001652789,2.9666070057,-0.0083056744,4.5618562546,8.7067324713,0.0992586981,0.0965533435,9.4761573011,0.1369887265,7.1447453126,1.4467162388,6.1983926079,0.3662129248,6.3014612544
ACH-000289,SNU466,CNS/Brain,Diffuse Glioma,Glioblastoma,,,9.274764586,1.2045673209,7.751727279,0.3614752782,6.5384952167,5.2959490741,0.0098491248,8.5682607293,1.8491015133,0.4504788681,5.7355616761,0.157087086,8.550381647,6.2605402672,9.1839144724,-0.0029912554,0.3525298807,7.4506778262,2.3039360826,0.0967400553,10.5267780748,10.2148041925,9.929562139,0.0790936569,4.723899524,0.2512047859,13.1951729218,2.299826109,13.0147783813,0.3821695826,0.0489031685,8.0617323114,5.2507596554,3.5312172427,0.7194985889,7.6710535615,0.8195973727,6.0637388466,13.60003446,0.808041522,0.6788135068,3.0875725162,0.1646053477,0.0269463328,8.0271254066,-0.0346086072,5.7109630475,8.594852624,0.0760828168,0.0151792774,10.7991084497,2.4866351533,4.1133684028,7.6132379235,3.2921376162,0.087075571,6.24090064
ACH-000543,SNU489,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.5221413809,0.0793491768,6.2688724211,0.8184260843,4.9231161657,4.440428653,0.2253948688,8.6052420981,1.5630535933,0.3297031346,5.660292361,3.67539466,7.9066494456,4.7669105991,9.3402813726,0.0501578883,0.3210502186,8.2951909787,4.1137599509,0.0967400553,10.0339915731,11.3076406483,10.1396768571,0.161788943,4.634775474,1.0008040284,10.7704526685,3.1890053018,10.9683932217,4.7376692699,0.2882187084,7.1539910792,5.2612873586,4.4674687199,2.4894483546,8.887433921,0.5081743471,5.6299830055,12.011688306,0.1438940699,5.6943682351,4.0079598229,5.112659612,0.0398487946,3.7162781329,-0.0346086072,2.9774364223,8.1111303594,0.0489029091,0.2053267627,3.1918412104,0.0220989489,5.4379817175,5.6045457668,2.5021315387,0.0615119754,5.8129134147
ACH-001419,VP229,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,,,3.9818673199,0.2553386327,1.2342336111,3.7148395557,6.9051272437,5.9485986321,7.6095320747,8.0764265804,0.2337809018,3.7121420118,3.3398808144,3.3375364253,6.889785733,6.3891215883,7.7019778929,0.0030895255,8.7192391517,6.2811427523,2.5498447591,0.129752404,10.9731481537,-0.0729523689,10.0221521482,0.6098293071,2.519331686,4.4613751384,10.1067818197,3.5119730016,4.6141473268,1.7991075119,1.8115697255,2.9290872338,3.9029100827,2.5479252399,2.6976430747,7.2824015852,2.2036165011,7.0922527359,9.6177635201,6.4692733412,7.6572398386,6.0361325624,5.0570275771,1.3614448351,0.2419735049,-0.0083056744,4.2917022426,8.4031058026,0.0141361521,0.0371158874,6.2698742188,0.1369887265,7.236486194,4.243179586,5.4863939089,0.3159915822,3.7019843518
ACH-001705,VP267,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"ER-, PR-",,3.86683971,0.0437595246,0.582683227,3.7666146304,6.8651282664,5.8122271725,5.9572686207,8.3656500581,1.6745237145,5.2124070686,4.4866544205,6.2119230558,9.1271917173,5.291258267,7.8594108432,0.0030895255,8.6773315252,6.8853480941,3.3685677479,0.0598266073,10.0312702987,-0.2226583843,10.4938699489,0.2375005268,2.8535475683,7.211065456,11.4072617492,3.4792985872,4.6218093426,2.9782237146,1.3380443363,6.827194033,5.0818066867,4.6530055407,0.144810461,7.7588814575,2.4548207257,6.9519140212,10.5416880265,7.4158461062,5.3942728717,7.9549738094,3.780234682,0.0364293262,0.6396396943,-0.0083056744,3.6255780494,8.1352928211,0.0141361521,0.0371158874,4.1412746325,0.2340848621,7.2906286345,2.0893927104,5.4297346127,0.3784664164,5.1450909251
ACH-001329,ANGMCSS,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.1415633585,0.0571327124,6.9108357242,3.7859661864,3.5108120935,5.1793786328,0.2795441494,8.0129005729,3.9149883709,3.0451858971,4.4363389349,4.8213346242,8.5320806959,6.0896844124,8.8021021084,0.0030895255,1.2299140995,8.1466292559,2.132725973,0.1183774059,10.7634069579,8.3454498714,10.514323621,0.280549551,5.5974851261,0.9762378695,11.3856473198,4.1546943738,10.7490470463,5.5849919526,0.067801992,7.762320441,6.3802838513,5.1757716796,0.4133733947,8.5735795099,1.8448836163,7.2985022902,12.5355809136,0.5603524654,4.2977327382,4.7830100789,4.2530805684,0.0525991958,6.8286996306,-0.0083056744,3.8752633229,7.9049868183,0.2685246018,1.0875533167,7.5871994451,5.8556330503,5.953418613,9.4029069489,5.0432094145,0.3784664164,6.2992890532
ACH-000320,PSN1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.314465594,0.007315726,5.8804115082,0.9422728934,3.8156473943,3.6380782827,2.3879006288,7.9404286756,11.4646245855,4.4188346874,4.3682645254,4.142170154,8.8560517794,3.2373867205,8.8157045274,0.0370647482,5.5494424029,7.0439476915,4.135626834,0.2473184521,9.9576760084,0.6117522605,9.3419284558,1.62065869,0.0428995832,1.5732531575,10.6413159787,4.217877961,9.9648284009,0.1082261836,-0.0019774819,6.0969349725,4.2842300908,4.684910504,0.079740454,7.73053829,1.6466964549,6.147738065,10.6207322666,1.7796785471,2.5892369137,6.7541876809,5.9058860843,0.0007649863,1.9815038142,-0.0346086072,4.8823863714,6.8143435923,0.0489029091,0.157094414,12.7060402028,0.773521538,6.9555691331,1.0545556247,5.5947989139,0.6390803132,6.0739857724
ACH-000213,HUPT4,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,8.23535977,0.0220063236,0.381174939,1.9999434158,5.6584183128,5.1035432635,-0.1460395614,7.1684110427,1.4966177429,6.7682976328,4.5339752032,4.1230756855,8.0053518493,5.6125456161,8.3315139599,-0.0029912554,8.1206348166,7.4074325743,3.6075613587,0.0326379172,9.3416151548,1.3982477446,9.5807469731,3.7066196048,3.6105385012,7.3105934532,11.2448904535,4.6181939108,3.2141155705,1.3773596261,-0.0019774819,4.941613009,5.353396501,4.4336296678,-0.0101494248,7.1844649772,2.6733394759,7.6261220856,9.2871096151,7.4744297474,9.2120279908,4.6073807658,1.6045284438,-0.0259348362,0.949996148,-0.0346086072,3.7145115218,7.8602501664,0.9938090415,-0.0261616488,8.504033714,-0.004872828,8.9098331254,0.6430796868,4.6700202949,2.0740455953,5.191913151
ACH-000023,PATU8988T,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,2.7389840692,0.007315726,5.5900670792,0.1326636743,4.4972757836,6.5894034937,5.7338376638,8.6075291649,0.0655585862,5.1522765331,5.7123105478,5.9391719407,7.481414295,4.4989130596,9.2820528484,-0.0029912554,3.7530522239,7.3636668903,4.1784154959,0.2328366951,10.1165251999,0.2193396143,10.4720790498,-0.0087965739,-0.0557705971,0.0475842629,9.812889213,3.9935173053,8.1432315021,0.0664398169,-0.0150064196,5.6975627629,6.3807877342,6.0672503365,0.0419513199,6.1443390207,3.5924905021,6.8951334639,9.140039287,0.3408615195,1.1817037498,5.9826571265,4.9775992697,0.0007649863,0.7767092127,0.0241671899,4.6352765008,8.3483941089,0.1027498654,0.0015342959,2.6618821896,0.2782605408,7.6712565637,4.698524553,6.8931925624,-0.0450402095,6.7644170533
ACH-000599,PATU8902,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.67184814,0.007315726,-0.014942446,0.3514009012,5.1019421942,6.7617947648,6.3919064883,8.0583320503,0.2228016572,6.8062750874,5.8923924601,4.8442845991,7.7973182757,4.4983292663,7.8062589167,-0.0029912554,8.4694560494,7.1061839635,4.2060233531,0.4511490463,10.1913577571,0.3751094193,10.2859908136,-0.1025784572,3.3281483199,6.0421467496,10.6012459501,4.6433159461,3.0230612363,0.0522347351,0.0613261002,5.134032159,6.1111761266,3.7141987842,0.0672619868,7.0993977266,3.1639652894,6.7575840607,10.4060294696,5.9805536777,2.3207956399,6.5141516427,1.3614080014,0.0398487946,0.6016294973,-0.0346086072,4.8869891539,7.6379750573,0.0351143934,0.0015342959,11.5624275388,0.6149932331,10.1681558345,1.0545556247,6.0093709293,0.1122365736,5.7235243872
ACH-000022,PATU8988S,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,4.360173937,0.007315726,0.3599509792,2.2501539526,4.8906070015,5.497904808,4.6208055871,7.9606338786,2.534783038,4.5483381745,3.6946461349,3.2825318215,8.0817270081,5.4311311492,8.3629802869,-0.0029912554,8.4721684445,7.0386651802,3.8899750366,0.048887425,9.5557599413,1.0848023655,10.1107669559,5.2547237279,0.1353006343,7.3623390782,10.1959025331,3.1653752553,1.8606884839,0.0944328498,-0.0281637234,1.1884825294,5.6565745236,5.3572727398,-0.0101494248,6.1608307622,3.5711165252,7.4277882253,3.7693906903,6.8651247334,5.4803728285,3.2453331504,7.1847813188,0.0139192075,1.2259240225,-0.0346086072,4.4296344671,7.79206847,1.7817038759,5.320952494,9.674568798,2.6905568804,6.9466112314,2.7217760406,5.7403163897,0.8252653008,5.317942964
