depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,RHOA,RAC1,ACTN4,CLDN7,EZR,LGALS1,FLT4,NOTCH3,MYH9,EGFR,ALDH2,VIM,FSCN1,NF1,CFL1,ECM1,TAGLN,CDC42,YAP1,IDH2,CDKN2A,BCAR3,PGR,PTEN,SMAD4,BRCA2,SOX2,TP53,CDH1,MMP9,CEACAM5,BMI1,MTDH,MMP2,VEGFC,ERBB2,MKI67,PFN1,GSN,S100A4,ESR1,CD44,CLDN1,POU5F1,OLIG2,CD24,ANXA2,VEGFD,MMP1,STAT3,ANXA6,IDH1,LGR5,EPCAM,BRCA1,PROM1
ACH-000417,PANC0813,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,1.1586453186,0.894961794,0.8908355271,0.9752229618,1.8754645585,0.8761974979,0.9483923955,0.8908355271,0.8761974979,0.894961794,1.0558603252,0.8767807324,0.894961794,1.2997354456,1.4969105358,1.4960018922,1.4969105358,0.8729482283,1.4969105358,0.8684748645,8.5594e-06,0.8729482283,1.4969105358,0.8767807324,0.4435584089,0.8598095263,1.2756990295,0.5822327754,0.9471487997,1.2275697498,0.8908355271,0.8767807324,1.5758836257,0.9471487997,0.8860892964,1.2997354456,0.8767807324,0.9752229618,0.8950560907,0.8716059801,1.45652756,1.0083874023,1.2756990295,1.2347936766,0.8708185229,1.45652756,0.8684748645,0.3983009981,1.4969105358,1.2997354456,0.9483923955,1.2560074312,1.0558603252,1.2525645903,1.2997354456,0.8860892964
ACH-000042,PANC0203,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.5769815132,1.291204937,0.9439419203,0.5764322667,0.6179628434,1.1872707743,1.2211657229,0.8991981671,0.8004526998,1.291204937,0.9350192679,0.9323115208,1.291204937,1.1052762513,1.1955081788,0.9215817164,1.0512144411,0.8471715229,1.1955081788,1.0010388737,0.6214692869,0.9319219261,1.1955081788,0.9344419838,0.6330349243,0.6022844849,1.3695329721,0.5764322667,1.1406435332,1.3074656099,0.9439419203,0.9284820986,1.2150629004,1.1406435332,0.9400849267,1.1264349481,0.6937775201,0.5764322667,1.1281008128,0.9215817164,0.6179628434,1.1970621026,1.8665316862,0.6008842448,0.9025288784,0.6179628434,0.9633126392,0.8415331448,1.1955081788,1.1264349481,1.2211657229,1.1667641793,0.9350192679,1.1888032788,1.1264349481,1.2826975194
ACH-000031,PANC0213,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,1.0607847939,1.4834579162,0.8376648258,0.5802859888,1.0899923427,0.5634974551,0.8607642112,1.1311631287,0.5634974551,1.4834579162,0.8224848443,0.5583005955,2.1197630391,0.8794923902,1.1132649609,1.1188712244,1.0607722942,0.5829439176,1.0607722942,1.0542302541,0.0062860135,1.1188712244,1.0607722942,0.5649812912,0.5419185737,1.0631778844,1.5492478863,0.5802859888,1.1206315379,1.2376496682,0.8376648258,0.5583005955,1.0751366215,1.1206315379,0.7878609854,0.8794923902,0.5615580222,0.5802859888,1.4550048882,1.1188712244,1.0899923427,1.1132649609,1.5492478863,1.1045165224,0.5602039263,0.5526599605,1.0542302541,1.0062668908,1.0607722942,0.8794923902,0.8607642112,1.0328573397,0.8224848443,1.0825217411,0.8794923902,0.8012198116
ACH-000235,PANC0403,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.7862548956,1.1581892409,0.7464145426,0.7271676883,0.7613854999,1.0751306597,0.7823879197,0.7610726071,1.0751306597,1.2211581049,0.9390904336,1.1858980593,1.1581892409,1.0797086005,1.1234017847,1.2492844482,1.1055965355,0.7517141156,1.2534322341,1.1450034934,0.7919224145,0.7718487112,1.1786211008,1.2176343807,0.7484116908,1.1536463228,0.8364307463,0.7271676883,1.1620925736,1.8982210426,0.7464145426,1.1925799607,1.1664763036,1.1620925736,1.1991565375,1.111272015,1.2176343807,0.7271676883,0.7539375853,1.6169219046,0.7835835412,1.1730634097,0.8364307463,0.740123023,0.8115579385,0.7835835412,1.0995361217,0.4149193946,1.2534322341,1.111272015,0.7823879197,1.1724521136,1.1960477603,1.1540006207,1.111272015,1.4406131715
ACH-000093,PANC0504,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.9533104393,1.1110063018,1.0481128066,1.1463431741,0.829965343,1.0424115686,1.1020464247,1.0671847827,1.0424115686,1.1110063018,1.0877243526,0.5493025902,1.1110063018,1.1132294653,1.0579394069,0.8151322209,1.1127033367,0.789550254,1.1127033367,1.0547579781,0.1203986587,0.8389059594,1.1127033367,1.0929383315,1.1e-09,1.0677893019,0.991971791,1.1463431741,1.1029045963,1.4549847177,1.0481128066,0.5493025902,1.0812866249,1.1029045963,0.6957103023,1.1359576104,1.0929383315,0.6003688375,0.8270388771,0.8151322209,0.829965343,1.1168635973,0.9588074341,0.8012431372,1.0752357414,0.829965343,1.0547579781,1.1345191806,1.1127033367,1.1359576104,1.1020464247,1.0886309818,1.1051069519,1.0793988086,1.1359576104,1.1449527006
ACH-000819,LN18,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0700594859,1.3174351977,1.415350138,1.06505874,0.7679104576,0.7099596807,1.0553327812,0.7051499578,0.7099596807,1.4704553726,1.0833234083,0.3934014009,1.3174351977,1.0952156749,1.0941715885,0.7936732023,1.0734016419,1.0469924218,1.2751438431,1.1650549489,1.3e-09,1.247105918,1.2751438431,1.2890203143,0.8157143855,0.823139583,0.7667600095,1.06505874,1.7338673727,1.4296113565,0.7305657375,0.3934014009,0.8263517935,1.1353648636,1.2621785404,1.0952156749,1.1124272574,1.06505874,0.8131052416,0.7936732023,1.1995480928,1.1934846406,0.8493593685,1.1790378229,1.0845255189,0.8375429034,0.8169960453,0.4000025216,1.2751438431,1.0952156749,1.185358127,0.9241308205,0.8337403134,1.1846796568,1.0952156749,1.230898282
ACH-000595,LN229,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.1204241615,1.81945075,0.8001215012,0.7569962193,0.5842938462,1.2715859667,0.9821886117,0.8484920221,1.2715859667,1.9064054751,0.8365124978,0.8288603754,1.81945075,0.768553715,1.2576260444,1.3615151162,0.7846395707,1.0661570725,0.5940321832,1.1763187143,1.2e-09,1.099714477,0.3065148196,0.8516030371,1.1472589011,0.8347204376,1.0077906664,0.7569962193,0.9846691747,1.7382312169,0.8001215012,0.8288603754,1.1292571121,0.9846691747,1.0144255586,0.8048316805,0.8516030371,0.7569962193,1.017902938,1.3615151162,0.5842938462,0.9240859825,1.0077906664,0.7937089617,0.9847080791,0.5842938462,1.161090962,0.8479910833,0.5940321832,0.8048316805,0.9821886117,1.1047554131,1.2718724527,1.187998488,0.8048316805,0.8675573286
ACH-002499,UACC3199,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,HER2+,,1.3244147654,1.564746555,1.5835725887,0.9906600642,1.3914238935,0.7031644311,1.4887205821,1.2959697106,0.7031644311,1.638743434,1.2144844347,0.9509728116,1.564746555,0.6613757254,1.3092412837,2.0862152227,0.7056110211,0.6945189674,1.6820283244,0.7669635924,2.5350724874,1.5292701804,1.6820283244,1.3508139655,0.7513546781,1.1227455469,1.4277545676,0.9906600642,1.5643778346,1.2880200041,0.8892493994,0.7960053321,2.842166356,0.8919841626,1.54887745,0.6702299214,0.7431147961,0.9906600642,0.7235115736,2.0306491553,1.3677674862,0.8096885605,1.4486549446,1.6330987158,0.7334741364,1.2928635322,1.5461743394,0.7816128007,1.6820283244,1.2408321739,0.8106769339,0.7660943572,1.3947078966,0.7267152064,0.9831468482,0.805692371
ACH-001683,UACC3133,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,"ER+, HER2+",,1.0635847525,1.1079924111,1.1063930507,0.5360189832,1.1039753811,1.0172540329,1.100850837,0.9998807858,1.0172540329,1.1635748348,1.1161430953,1.0937181462,1.1079924111,1.1286322722,0.5515650698,1.5939031833,0.5711790621,1.0550950702,0.5927349368,1.1853909925,1.1205297866,1.0946844019,0.5927349368,1.1083549672,0.9956778906,0.5485553108,0.9023524805,0.5360189832,0.5767364063,1.0626341627,1.1063930507,1.0937181462,3.0446111868,0.5767364063,0.8118122415,2.3579072991,1.1083549672,0.5360189832,0.5485587329,1.5939031833,1.1039753811,7.9206729026,0.9023524805,1.4987035082,1.0713590063,1.050207934,1.1853909925,1.1044813057,0.5927349368,0.5763156092,1.100850837,1.0866120869,1.1161430953,0.5618695025,0.5763156092,1.0190239787
ACH-000437,SW1088,CNS/Brain,Diffuse Glioma,Astrocytoma,,,1.0654057705,1.5882136499,0.8506879951,0.8970075293,0.8973968344,1.1423604996,1.4449334026,0.8349455372,1.1423604996,1.7303237539,0.8869686387,0.6744212971,1.5882136499,0.8996114945,0.9038260225,0.9070060003,0.8988386084,1.0570363574,0.9305554336,0.8213146858,1.5e-09,1.127602827,0.9305554336,0.0001915679,0.9089683713,0.8807405528,1.0654057705,0.8970075293,1.1572720089,1.3817407936,0.8506879951,0.6744212971,0.9116569779,1.1308377895,1.1115570533,0.917791277,0.8948160259,0.8970075293,0.9957952232,0.9070060003,0.9025626606,0.9248440374,1.0654057705,0.9370247111,1.1540166187,0.9067696441,0.8213146858,0.5916598901,0.9305554336,0.917791277,1.6465233825,1.1173560658,0.9630289011,1.1076752717,0.917791277,0.672270617
ACH-000178,HS766T,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.8463433682,1.2951650857,0.8491574577,0.8392607404,0.8518456793,1.1667496221,1.2509845743,0.8498351964,1.1667496221,1.2951650857,0.8598470736,0.445942931,1.2951650857,0.8464114212,1.2322500162,1.2592991151,1.4831412476,1.2592991151,1.4831412476,0.8452869019,1.1347535487,1.2592991151,1.4831412476,1.2611203849,0.0015743678,1.4324273797,0.8463433682,0.4772543262,1.2521192769,2.7116594393,0.8491574577,0.445942931,0.8714132772,1.2521192769,0.4323117639,0.8464114212,1.1946781467,0.8392607404,1.1347535487,1.2592991151,0.8518456793,1.2322500162,0.8693132263,0.8597225185,0.849965978,0.8518456793,0.8452869019,0.8583839464,1.4831412476,0.8464114212,1.2509845743,0.8812492319,0.8598470736,0.8812492319,0.8464114212,0.8231167611
ACH-000883,SW1783,CNS/Brain,Diffuse Glioma,Anaplastic Astrocytoma,,,0.9874906546,1.4011010409,0.9122587571,1.0940767899,1.0774836667,1.0099640915,1.1641234035,0.8041207145,1.0099640915,1.4340944067,0.8094539989,0.976897431,1.4011010409,1.1094641111,0.8642813888,0.8875067517,0.8642813888,1.0588916686,0.8642813888,0.8220414237,1.0964469416,1.0839986801,0.8642813888,1.4258389134,0.8398199703,0.6010841987,1.5618901606,1.0940767899,0.8763882215,1.1410270551,0.9122587571,0.976897431,1.087758281,0.8763882215,1.0453383628,1.1094641111,0.7502701157,1.0940767899,1.0964469416,0.8875067517,1.0774836667,0.8642813888,1.594024717,1.0999149707,1.0658304828,1.108746077,0.8220414237,0.8039462754,0.8642813888,1.1094641111,1.2131021176,0.6595349419,0.8601820911,0.8678369991,1.1094641111,0.5775585051
ACH-000067,HS683,CNS/Brain,Diffuse Glioma,Oligodendroglioma,,,0.7873379918,1.5863278864,0.8971859917,0.5968846261,1.1640459428,0.8717576353,1.0654781443,0.8651055085,0.8717576353,1.5863278864,0.9518419869,0.5616284795,1.5863278864,0.9917421651,1.0406688043,1.0061190336,1.0406688043,1.1178704469,1.0406688043,0.8806306728,5.3e-09,1.1178704469,1.0406688043,0.5943357218,0.9849435862,0.9362359056,1.3259937726,0.5968846261,1.1446606854,1.0683260348,0.8971859917,0.5671919649,0.9411404872,1.1446606854,0.9901438205,0.9743830892,0.5943357218,1.1218175047,0.9696110195,1.0061190336,1.1640459428,1.0406688043,1.3259937726,1.0710902154,1.0514374305,1.1640459428,0.9015597418,0.5137078411,1.0406688043,1.118247862,1.075921633,0.9751715892,1.0505836227,0.798816479,1.118247862,0.9901438205
ACH-000075,U87MG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0712097522,1.0679440014,0.9959091181,1.0040165148,1.0546198088,0.9996846678,1.0149446133,1.0201724174,0.9996846678,1.0679440014,1.0137493574,1.0426695489,1.0679440014,1.0251023778,1.0804347896,1.1710786736,0.533423393,1.0191468881,0.5444845434,1.0398857274,1.3e-09,0.5385506724,0.5444845434,1.0618617901,0.9344931539,0.5209988164,1.0712097522,1.0040165148,1.0353653915,1.5165099882,0.9959091181,1.0426695489,1.0917700303,1.0353653915,1.0743983543,1.0251023778,1.0343661727,1.0040165148,1.0199511099,1.0381184028,1.0546198088,1.0661821989,1.0712097522,0.5158698372,1.0343891159,1.0863808846,1.0398857274,0.5398995802,0.5444845434,1.0251023778,1.0791324886,1.0786149983,0.5512669441,1.0474591637,1.0251023778,1.0663440568
ACH-000389,H4,CNS/Brain,Diffuse Glioma,Astrocytoma,,,0.6644930429,2.463132095,1.7473032327,0.6392264453,0.6693413278,0.6469647437,1.5836011279,1.2682982095,0.6469647437,2.1291893201,0.9826748241,0.6547177512,2.463132095,0.9771060104,0.970703097,1.0014774939,0.9915936928,0.9626331426,0.9915936928,0.9803915807,1.6e-09,0.6699656343,0.9915936928,1.2e-09,0.9897382911,0.66699137,1.3333901733,0.6392264453,0.96653039,0.9990127529,0.9841669676,0.6514832537,0.9828287735,0.96653039,1.003299266,0.9771060104,0.9716300402,0.6392264453,0.9865246468,1.0014774939,0.6693413278,1.3619851751,1.3333901733,0.9873174973,1.2396956698,0.6693413278,0.996683949,0.6620614345,0.9915936928,0.9771060104,0.9937177224,1.0089516216,1.0067936344,0.9947955782,0.9771060104,1.2913991656
ACH-000040,U118MG,CNS/Brain,Diffuse Glioma,Astrocytoma,,,0.9620948253,1.4336491465,1.0527084982,1.0923180601,1.080860998,1.1444837668,0.7916216642,1.3357851677,1.1444837668,1.4336491465,1.1135126902,0.6057624264,1.4336491465,0.9842788502,1.1142160477,0.8033591451,1.1869408158,1.0867280831,1.1869408158,1.0076823974,0.0323121151,1.1214427716,1.1869408158,0.8235236574,1.245077892,0.6843119281,1.1992504659,1.0923180601,0.9002046986,1.3699535712,1.0527084982,0.6057624264,1.0116519298,0.9002046986,0.8283193521,0.9842788502,0.8235236574,1.0923180601,0.8394614617,0.8033591451,1.080860998,0.7990512812,1.1992504659,1.0477220244,0.9684537114,1.1302947209,1.0076823974,0.4409411423,1.1869408158,0.9842788502,0.7916216642,0.9196730694,1.1135126902,0.9233906313,0.9842788502,0.8277276178
ACH-000055,D283MED,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC Exp,,1.0527537394,0.5166241536,1.0477104048,0.5220514856,1.0325416662,1.0553144939,1.047047578,1.0745026196,1.0553144939,0.5166241536,1.0362686022,1.0329668815,0.5166241536,1.5977547761,1.0506564462,1.5623405954,1.0506564462,1.0562021622,1.0506564462,1.0332855498,1.0289222715,1.0562021622,1.0506564462,1.0372466516,1.0398395977,1.0305153538,1.0527537394,0.5220514856,0.551335728,1.0700654196,1.0477104048,1.0329668815,2.5175422673,0.551335728,1.0498629431,1.5977547761,1.0372466516,0.5220514856,1.0289222715,1.5623405954,1.0325416662,1.0282136003,1.0527537394,1.0271671719,1.0126397347,1.0325416662,1.0332855498,0.4979114165,1.0506564462,1.5977547761,1.047047578,1.0446017314,1.0362686022,1.037007264,1.5977547761,1.0498629431
ACH-000211,DAOY,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC No,,0.7347238439,0.910722227,1.0766378124,1.1236657892,1.6872070166,0.9300621304,1.1991340955,1.0730743207,0.9300621304,2.5566062779,1.1725943415,0.7715021059,1.3143094558,0.7359050709,0.9105353919,1.0700008925,0.9419680291,1.1136670666,1.0062438739,0.9199803807,1.7e-09,1.8094246115,1.0062438739,0.7882351552,0.8306755523,0.7697159243,1.2537989268,1.1236657892,0.8155815249,0.9119059855,1.0766378124,0.7542381342,0.9599385763,0.8155815249,0.5859896141,0.6834236128,0.7758819129,1.1236657892,1.5728673455,1.0700008925,0.6030092341,0.9593306128,0.5278101501,1.4022834525,1.3329863435,0.9964732624,0.9390188343,0.5216911989,1.0062438739,0.6909609101,1.3051268189,1.0207878058,1.2804829117,1.1959847551,0.6909609101,1.0974125655
ACH-000095,D341Med,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC Amplified,,0.9740029183,0.9593904608,0.9654831594,0.951962072,0.9695001321,0.9731040636,0.9727756355,1.3991707162,0.9731040636,0.9593904608,0.9675318105,0.9632024721,0.9593904608,1.9326923438,0.9737646275,1.4884946127,0.9737646275,0.9786276838,0.9737646275,0.982801524,0.9814719896,0.9786276838,0.9737646275,0.9632024721,0.9490835489,0.9621168324,0.9740029183,0.951962072,0.9739428338,0.9695236526,0.9654831594,0.9632024721,1.3562085078,0.9644470909,0.9687632214,1.9326923438,0.9632024721,0.951962072,0.9814719896,1.4884946127,0.9695001321,0.9737646275,0.9740029183,0.9478226221,0.939368421,0.9695001321,0.982801524,0.4747302872,0.9737646275,1.9326923438,0.9727756355,0.9914514276,0.9675318105,0.9717640725,1.9326923438,0.9687632214
ACH-000354,CAPAN1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,1.6578574928,1.6946202337,1.0552940124,0.693241535,0.7772647529,0.6962121999,1.1014904601,0.6979821273,0.6962121999,1.4773390876,1.0650173992,0.9291149482,1.6946202337,1.2993742317,1.1114399476,1.1666477266,1.1033144311,0.6867152941,1.4081109369,1.7227161382,1e-09,1.2031320546,1.4081109369,1.3602218765,0.6213874461,0.8118111161,1.7832216036,0.693241535,1.0250235101,1.2340261785,1.0552940124,0.9521059301,1.4051878428,1.0397026619,0.8070617687,1.9212869421,0.7637397404,0.693241535,0.729335741,1.0824084447,0.7664284392,1.176234735,1.9413281462,1.0452579382,0.7378957952,0.3654120209,1.8220253101,0.413133513,1.4081109369,1.9212869421,1.2277144091,1.6003250857,1.2923384981,1.1171074814,1.9212869421,0.8582203407
ACH-000107,CAPAN2,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.8799918088,1.0986265025,0.9667729415,0.7073626749,0.7949918635,0.5969739982,1.1048457762,2.0326643424,0.5969739982,1.0986265025,0.6242911849,1.2133140324,1.0986265025,0.6008721664,1.1046711829,1.1832640068,1.3685650407,1.1334651233,1.3685650407,1.1319623706,0.6049119221,0.5766796427,1.3685650407,1.2133140324,0.596838704,1.220696881,0.8737999934,0.7073626749,1.3473391039,1.1183261509,0.9667729415,1.2133140324,1.0607597947,1.3473391039,1.1752176758,0.9095072227,1.2133140324,0.7073626749,0.9088423703,1.1832640068,0.7949918635,0.520009181,0.8737999934,0.6138835857,0.8923465461,0.7949918635,0.5769779138,0.4726850037,1.3685650407,0.9095072227,1.0899674107,0.9008850877,0.6242911849,0.9008850877,0.9095072227,1.1752176758
ACH-000464,CAS1,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.1348479388,1.4758519451,0.8848182208,0.9977622558,1.1371873849,1.2063829968,1.0935096864,0.8758125329,1.2063829968,1.9997283048,0.935013435,0.8090136782,1.4758519451,1.5051684976,0.8483338299,0.845354284,0.876839685,0.8282533278,0.876839685,1.1323429736,0.000102096,0.8920979326,0.876839685,0.8198421106,1.1276677012,1.0801075698,1.1653174336,0.9977622558,0.967136883,1.5514099935,0.8848182208,0.8090136782,1.0242912544,0.967136883,0.8298249846,1.4679673246,0.8045115286,0.9977622558,1.0942087518,0.8697544136,1.1371873849,0.8821622927,1.1653174336,1.0842271208,0.9467871298,1.1371873849,1.1323429736,0.5343222502,0.876839685,1.4803383914,1.1441442866,0.8679633314,0.9984921565,0.8679633314,1.4803383914,0.8298249846
ACH-000609,SF126,CNS/Brain,Diffuse Glioma,Glioblastoma,,,0.9892005863,1.5067290445,1.0048575518,1.0638052043,1.142413553,0.9917579759,0.953977404,1.0048575518,0.9917579759,1.5067290445,1.0432384875,0.5176005301,1.5067290445,0.9908331209,0.956573016,0.5150187994,0.956573016,0.9897506398,0.956573016,0.9503237565,5.47e-08,0.9897506398,0.956573016,1.0022337318,1.0024789894,0.7226595257,1.0881556992,0.988836812,1.0549078647,1.4132943791,1.0048575518,0.5176005301,0.9762766967,1.0549078647,1.0034654885,0.9908331209,1.0204149917,1.0638052043,0.9771053332,0.5150187994,1.142413553,0.956573016,1.0881556992,1.0159018325,1.0040868063,1.142413553,0.9681127607,0.8521834862,0.956573016,0.9908331209,0.953977404,1.0019454747,1.0432384875,1.0026124124,0.9908331209,1.0034654885
ACH-000776,ONS76,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC No,,0.8124894583,1.201333741,1.1138137439,0.5570377476,0.9155521693,0.8139510837,1.0939622841,1.3576851929,0.7073616942,1.201333741,0.8768785837,0.9133324518,1.201333741,1.0382436154,1.0659871152,1.3234585398,0.57128676,1.0598513992,0.3288785907,0.8918926624,0.2449263351,1.2252566696,0.3288785907,0.913609147,0.8780919953,0.9128489115,1.1984253116,0.5570377476,1.1050027806,1.9164667923,0.7445818082,0.8914995656,1.4964592568,1.1453956266,0.6499082649,1.2949640076,0.9018203684,0.5570377476,1.1234991243,1.3234585398,0.9155521693,1.2254511709,1.1984253116,1.0526822299,0.8804963935,0.8215162399,0.5897486025,0.6401300764,0.3288785907,1.2949640076,1.1734919946,0.9196354595,0.9320369139,1.1493498452,1.2949640076,0.9703075477
ACH-000622,KNS42,CNS/Brain,Diffuse Glioma,Glioblastoma,,,0.8978740568,1.2155085151,0.883101396,1.0552742628,1.0838206199,0.6063383589,0.6683288231,1.1843561649,0.4121026776,1.2377749241,0.7121790984,0.76478652,1.2155085151,1.1698763076,1.2144499208,1.5137920127,1.3761054243,0.9087340233,1.6460098852,1.1671791363,0.7043258801,0.9321835763,1.6460098852,1.0755376289,0.8810714967,0.6261872332,1.4703758739,1.0552742628,0.7952905867,0.9792112241,0.883101396,0.76478652,0.7725611311,0.8028804001,0.6155257001,1.1872386795,1.0755376289,1.0552742628,0.7038944422,1.2028335384,1.0838206199,0.7021776589,0.8926069841,1.0321974703,0.626527613,1.0838206199,1.1671791363,0.5485450447,1.3761054243,1.1872386795,0.6683288231,1.1415998101,1.0594298037,1.1496940576,1.1872386795,0.6227340196
ACH-000445,KNS60,CNS/Brain,Diffuse Glioma,Glioblastoma,,,0.8318307946,1.6834314789,0.843859079,1.0335068852,0.6821571314,0.9809115787,0.8740580478,1.0618993282,0.9809115787,3.1322796017,1.0494540499,1.1866677027,1.6834314789,0.7164713893,0.9044602472,0.9770037468,0.7320595928,0.9638716809,1.0204800652,1.0549956132,1.2e-09,1.0671735772,1.0261936476,1.3981566404,0.6511776099,0.5795953799,1.7683894102,1.0335068852,1.2896253427,1.3771015974,0.843859079,1.1828220145,1.2622179104,1.11505819,0.6975318507,0.6629987245,1.3995499717,1.0335068852,0.8748108385,0.9770037468,0.6923301107,1.2309635134,1.7683894102,1.2366840797,1.0789410182,0.6923301107,1.3715811669,0.5017202245,1.0204800652,0.6629987245,0.92483955,0.9848855575,0.8683297992,1.1319192175,0.6629987245,1.1832730288
ACH-000479,KNS81,CNS/Brain,Diffuse Glioma,Glioblastoma,,,0.9983246819,1.5797113844,1.0179854915,1.0489667876,1.0326934065,0.5230602349,1.0413405854,0.9952100779,0.5230602349,2.0642618684,1.0016940988,0.5286002455,1.5797113844,1.0509463335,1.0422872983,1.0442332484,1.0422872983,0.5339916175,1.0422872983,1.0401466876,1e-09,1.0414142119,1.0422872983,0.5211548474,1.0211543857,0.9905522623,0.9983246819,1.0489667876,1.0339439648,1.0275965844,1.0179854915,0.5304133528,0.9999792058,1.0339439648,0.9762997049,1.0509463335,0.5211548474,1.0489667876,1.0481186186,1.0442332484,1.0326934065,1.0422872983,0.9983246819,1.0326934065,1.0276970202,1.0326934065,1.0501074819,0.5303214472,1.0422872983,1.0509463335,1.0413405854,1.0307868231,1.0016940988,1.0247187543,1.0509463335,0.982081051
ACH-001605,NO10,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.1373253349,1.5479994941,1.0964971027,0.7665219445,1.1224763123,0.7653364413,1.1635038624,1.1579725064,0.7653364413,1.5264274279,0.7841524139,0.7636296365,1.6282723167,0.7557342958,1.1651809342,1.1942997705,1.1651809342,1.1744253384,1.1651809342,0.8650887186,1.5014360207,1.1793762116,1.1651809342,0.6578438259,1.4047973223,1.3647692061,1.1034230323,0.7665219445,0.8055594677,1.5301393019,1.1494032232,0.7636296365,0.772329295,0.8055594677,0.7660428504,0.7650473784,0.782461135,0.7665219445,1.5014360207,1.1942997705,1.1224763123,1.1651809342,1.1034230323,1.1628894874,2.2466727545,1.1224763123,0.8728175405,0.6875268684,1.1651809342,0.7650473784,1.1635038624,0.7509136905,0.7841524139,0.7458084252,0.7650473784,0.7644870667
ACH-001606,NO11,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.2397197302,1.2851430896,0.9795194194,0.9725915753,1.4592195871,0.9783401129,0.9244511554,0.9444091995,0.9783401129,1.2851430896,0.7080862467,0.9521455279,1.2851430896,0.000504312,0.922983652,0.9466631043,0.922983652,0.9234616791,0.922983652,0.9001591496,0.9866149134,0.9682302007,0.922983652,0.9521455279,0.6503787384,0.9688102272,1.2397197302,0.9725915753,0.9718159392,1.2113224863,0.9795194194,0.9521455279,0.9753507291,0.9718159392,0.9053433871,0.9346939753,0.8316388152,0.9725915753,0.9219171431,0.9466631043,1.4592195871,0.9333965241,1.2397197302,1.3352047572,1.4846727822,1.4592195871,0.9132799082,0.4930743124,0.922983652,0.9346939753,0.9244511554,0.6410127687,0.7080862467,0.9539013637,0.9346939753,0.9756556805
ACH-000231,KALS1,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.244691318,1.0702998265,1.2474344439,0.6688450832,1.2987799336,0.5829867501,1.1902899077,0.9988091896,0.3593555817,1.092472527,0.9808313518,0.7046393752,1.0702998265,0.6536168132,0.6883699382,1.1832722086,0.736713712,1.264166071,0.736713712,1.2372834105,1.3673759918,1.3513983512,0.736713712,1.0190345737,1.0299604931,0.6820337325,1.287044557,0.6688450832,1.3221455441,1.0498986014,1.2474344439,0.70156321,1.0537436958,1.0060332585,0.601452896,0.6719943462,0.9985385284,0.6688450832,1.2640644298,1.1832722086,1.2987799336,0.7270925911,1.2588487898,1.2244840656,1.0489391586,1.2987799336,1.2295854513,1.3638008602,0.736713712,0.6719943462,1.337656787,0.714178694,0.9985004618,0.7040535164,0.6719943462,0.7468383931
ACH-000631,KS1,CNS/Brain,Diffuse Glioma,Glioblastoma,,,0.8325783795,1.1185781077,0.8481803705,1.0957380917,0.9368779364,0.6487870822,1.0702308343,1.1050165674,0.6487870822,1.1185781077,1.0842654495,1.0933058134,1.1185781077,1.0957380917,0.8647374045,1.0980486686,0.8647374045,0.826025944,0.8647374045,0.8131982412,8.66e-08,0.826025944,0.8647374045,1.0933058134,1.0996931338,0.8812394586,1.3593104615,1.0957380917,1.1076875563,1.0491769372,0.8481803705,1.0933058134,1.287343449,1.1076875563,0.8366882037,1.0957380917,1.0933058134,1.0957380917,0.8465000157,1.0980486686,0.9368779364,0.5445479516,1.3593104615,1.1187897954,1.0870882023,1.2517556784,1.0723619983,0.4937200023,0.8647374045,1.0957380917,1.0702308343,0.9901891183,1.0842654495,1.0721910518,1.0957380917,0.828236679
